,id,title,context,question,answers,prompt,generated_answer,hallucination,source_id,context_hash,split
319,5ad561c85b96ef001a10ad3f,Computational_complexity_theory,"For the complexity classes defined in this way, it is desirable to prove that relaxing the requirements on (say) computation time indeed defines a bigger set of problems. In particular, although DTIME(n) is contained in DTIME(n2), it would be interesting to know if the inclusion is strict. For time and space requirements, the answer to such questions is given by the time and space hierarchy theorems respectively. They are called hierarchy theorems because they induce a proper hierarchy on the classes defined by constraining the respective resources. Thus there are pairs of complexity classes such that one is properly included in the other. Having deduced such proper set inclusions, we can proceed to make quantitative statements about how much more additional time or space is needed in order to increase the number of problems that can be solved.",What does not induce a proper hierarchy on the classes defined by constraining the respective resources?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The given context does not provide enough information to determine what does not induce a proper hierarchy on the classes defined by constraining the respective resources.,0.0,5ad561c85b96ef001a10ad3,4266002506471236280,train
320,5ad50c9f5b96ef001a10aae2,Warsaw,"After the German Invasion of Poland on 1 September 1939 began the Second World War, Warsaw was defended till September 27. Central Poland, including Warsaw, came under the rule of the General Government, a German Nazi colonial administration. All higher education institutions were immediately closed and Warsaw's entire Jewish population – several hundred thousand, some 30% of the city – herded into the Warsaw Ghetto. The city would become the centre of urban resistance to Nazi rule in occupied Europe. When the order came to annihilate the ghetto as part of Hitler's ""Final Solution"" on 19 April 1943, Jewish fighters launched the Warsaw Ghetto Uprising. Despite being heavily outgunned and outnumbered, the Ghetto held out for almost a month. When the fighting ended, almost all survivors were massacred, with only a few managing to escape or hide.",When did Hitler order the annihilation of the German Ghetto?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about Hitler ordering the annihilation of the German Ghetto. The context only mentions the Warsaw Ghetto and the Jewish population being herded into it after the German invasion of Poland in 1939.,0.0,5ad50c9f5b96ef001a10aae,-7505299814594841246,train
321,5a38b07ca4b263001a8c18a0,1973_oil_crisis,"On October 6, 1973, Syria and Egypt, with support from other Arab nations, launched a surprise attack on Israel, on Yom Kippur. This renewal of hostilities in the Arab–Israeli conflict released the underlying economic pressure on oil prices. At the time, Iran was the world's second-largest oil exporter and a close US ally. Weeks later, the Shah of Iran said in an interview: ""Of course [the price of oil] is going to rise... Certainly! And how!... You've [Western nations] increased the price of the wheat you sell us by 300 percent, and the same for sugar and cement... You buy our crude oil and sell it back to us, refined as petrochemicals, at a hundred times the price you've paid us... It's only fair that, from now on, you should pay more for oil. Let's say ten times more.""",What did Egypt say that Iran increased the price of wheat they sell by?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the context, Egypt did not say anything about Iran increasing the price of wheat they sell. The context only provides information about the Shah of Iran's statement regarding the price of oil and the unfairness of Western nations buying and selling oil at high prices. Therefore, the answer to the question is: Unable to answer based on given context.",0.0,5a38b07ca4b263001a8c18a,-4747031913432565452,train
322,5ad108f9645df0001a2d0a74,European_Union_law,"European Union law is a body of treaties and legislation, such as Regulations and Directives, which have direct effect or indirect effect on the laws of European Union member states. The three sources of European Union law are primary law, secondary law and supplementary law. The main sources of primary law are the Treaties establishing the European Union. Secondary sources include regulations and directives which are based on the Treaties. The legislature of the European Union is principally composed of the European Parliament and the Council of the European Union, which under the Treaties may establish secondary law to pursue the objective set out in the Treaties.",What are the three sources of American Union Law?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context provides information on European Union law, but does not mention or provide information on American Union Law, which suggests that the question is irrelevant or does not apply to the given context.",0.0,5ad108f9645df0001a2d0a7,2164020632649147109,train
323,5ad40955604f3c001a3fff2b,Yuan_dynasty,"Since its invention in 1269, the 'Phags-pa script, a unified script for spelling Mongolian, Tibetan, and Chinese languages, was preserved in the court until the end of the dynasty. Most of the Emperors could not master written Chinese, but they could generally converse well in the language. The Mongol custom of long standing quda/marriage alliance with Mongol clans, the Onggirat, and the Ikeres, kept the imperial blood purely Mongol until the reign of Tugh Temur, whose mother was a Tangut concubine. The Mongol Emperors had built large palaces and pavilions, but some still continued to live as nomads at times. Nevertheless, a few other Yuan emperors actively sponsored cultural activities; an example is Tugh Temur (Emperor Wenzong), who wrote poetry, painted, read Chinese classical texts, and ordered the compilation of books.",When was Phags-pa script destroyed?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the context, Phags-pa script was preserved in the court until the end of the dynasty, but the context does not provide information on when it was specifically destroyed. Therefore, the answer is: Unable to answer based on given context.",0.0,5ad40955604f3c001a3fff2,4044240415514478391,test
324,5a835778e60761001a2eb5d9,Ctenophora,"Like sponges and cnidarians, ctenophores have two main layers of cells that sandwich a middle layer of jelly-like material, which is called the mesoglea in cnidarians and ctenophores; more complex animals have three main cell layers and no intermediate jelly-like layer. Hence ctenophores and cnidarians have traditionally been labelled diploblastic, along with sponges. Both ctenophores and cnidarians have a type of muscle that, in more complex animals, arises from the middle cell layer, and as a result some recent text books classify ctenophores as triploblastic, while others still regard them as diploblastic.",Sponges have three main cell layers and no what?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about the number of cell layers in sponges.,0.0,5a835778e60761001a2eb5d,-5339595245255639947,train
325,5ad570b25b96ef001a10aede,Computational_complexity_theory,"As Fortnow & Homer (2003) point out, the beginning of systematic studies in computational complexity is attributed to the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns (1965), which laid out the definitions of time and space complexity and proved the hierarchy theorems. Also, in 1965 Edmonds defined a ""good"" algorithm as one with running time bounded by a polynomial of the input size.",What seminal paper was written by Juris Hartmanis and Richard Stearns in 1975?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context only mentions the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns in 1965, and does not provide any information about a paper written in 1975.",0.0,5ad570b25b96ef001a10aed,2443995256112952276,train
326,5acf7ecb77cf76001a684fa2,University_of_Chicago,"The University of Chicago was created and incorporated as a coeducational, secular institution in 1890 by the American Baptist Education Society and a donation from oil magnate and philanthropist John D. Rockefeller on land donated by Marshall Field. While the Rockefeller donation provided money for academic operations and long-term endowment, it was stipulated that such money could not be used for buildings. The original physical campus was financed by donations from wealthy Chicagoans like Silas B. Cobb who provided the funds for the campus' first building, Cobb Lecture Hall, and matched Marshall Field's pledge of $100,000. Other early benefactors included businessmen Charles L. Hutchinson (trustee, treasurer and donor of Hutchinson Commons), Martin A. Ryerson (president of the board of trustees and donor of the Ryerson Physical Laboratory) Adolphus Clay Bartlett and Leon Mandel, who funded the construction of the gymnasium and assembly hall, and George C. Walker of the Walker Museum, a relative of Cobb who encouraged his inaugural donation for facilities.",In what year did the Walker Museum create and incorporate the U of C as a coed institution?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The information provided in the context does not mention the Walker Museum creating or incorporating the University of Chicago as a coeducational institution.,0.0,5acf7ecb77cf76001a684fa,5054031080385379157,train
327,5a2ed525a83784001a7d2502,Black_Death,"The Black Death ravaged much of the Islamic world. Plague was present in at least one location in the Islamic world virtually every year between 1500 and 1850. Plague repeatedly struck the cities of North Africa. Algiers lost 30 to 50 thousand inhabitants to it in 1620–21, and again in 1654–57, 1665, 1691, and 1740–42. Plague remained a major event in Ottoman society until the second quarter of the 19th century. Between 1701 and 1750, thirty-seven larger and smaller epidemics were recorded in Constantinople, and an additional thirty-one between 1751 and 1800. Baghdad has suffered severely from visitations of the plague, and sometimes two-thirds of its population has been wiped out.",How many people lived in Constantinople in 1701?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, it is not possible to determine the population of Constantinople in 1701 with certainty, as the information provided does not include any records of the city's population at that time. Therefore, I must reply with: ""Unable to answer based on given context.""",0.0,5a2ed525a83784001a7d250,-1262289510624387690,train
328,5a89320b3b2508001a72a50d,Prime_number,"The following table gives the largest known primes of the mentioned types. Some of these primes have been found using distributed computing. In 2009, the Great Internet Mersenne Prime Search project was awarded a US$100,000 prize for first discovering a prime with at least 10 million digits. The Electronic Frontier Foundation also offers $150,000 and $250,000 for primes with at least 100 million digits and 1 billion digits, respectively. Some of the largest primes not known to have any particular form (that is, no simple formula such as that of Mersenne primes) have been found by taking a piece of semi-random binary data, converting it to a number n, multiplying it by 256k for some positive integer k, and searching for possible primes within the interval [256kn + 1, 256k(n + 1) − 1].[citation needed]",In what year were 10 million projects conducted?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Based on the given context, the answer to the question is: Unable to answer based on given context. The context does not provide information about when 10 million projects were conducted.",0.0,5a89320b3b2508001a72a50,2858153256924876765,test
329,5ad02de677cf76001a686d1e,Scottish_Parliament,"In front of the Presiding Officers' desk is the parliamentary mace, which is made from silver and inlaid with gold panned from Scottish rivers and inscribed with the words: Wisdom, Compassion, Justice and Integrity. The words There shall be a Scottish Parliament, which are the first words of the Scotland Act, are inscribed around the head of the mace, which has a formal ceremonial role in the meetings of Parliament, reinforcing the authority of the Parliament in its ability to make laws. Presented to the Scottish Parliament by the Queen upon its official opening in July 1999, the mace is displayed in a glass case suspended from the lid. At the beginning of each sitting in the chamber, the lid of the case is rotated so that the mace is above the glass, to symbolise that a full meeting of the Parliament is taking place.",What is inlaid with gold panned from French rivers?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide any information about gold panned from French rivers being inlaid on the parliamentary mace.,0.0,5ad02de677cf76001a686d1,6013401741926469860,train
330,5ad4e61e5b96ef001a10a5af,Immune_system,"Hormones can act as immunomodulators, altering the sensitivity of the immune system. For example, female sex hormones are known immunostimulators of both adaptive and innate immune responses. Some autoimmune diseases such as lupus erythematosus strike women preferentially, and their onset often coincides with puberty. By contrast, male sex hormones such as testosterone seem to be immunosuppressive. Other hormones appear to regulate the immune system as well, most notably prolactin, growth hormone and vitamin D.",What male sex hormone is an immunostimulator?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The passage does not mention any male sex hormone that is an immunostimulator.,0.0,5ad4e61e5b96ef001a10a5a,4731489551016377631,train
331,5a8235a931013a001a3352d7,Harvard_University,"The Harvard University Library System is centered in Widener Library in Harvard Yard and comprises nearly 80 individual libraries holding over 18 million volumes. According to the American Library Association, this makes it the largest academic library in the United States, and one of the largest in the world. Cabot Science Library, Lamont Library, and Widener Library are three of the most popular libraries for undergraduates to use, with easy access and central locations. There are rare books, manuscripts and other special collections throughout Harvard's libraries; Houghton Library, the Arthur and Elizabeth Schlesinger Library on the History of Women in America, and the Harvard University Archives consist principally of rare and unique materials. America's oldest collection of maps, gazetteers, and atlases both old and new is stored in Pusey Library and open to the public. The largest collection of East-Asian language material outside of East Asia is held in the Harvard-Yenching Library.",Where is the American Library Association located?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","The American Library Association (ALA) is not located within the Harvard University Library System or any of its individual libraries, including Widener Library, Cabot Science Library, Lamont Library, or Houghton Library. Therefore, the answer is: Unable to answer based on given context.",0.0,5a8235a931013a001a3352d,-6081195657765196330,train
332,5ad29f7ed7d075001a429c74,Rhine,"Most of the Rhine's current course was not under the ice during the last Ice Age; although, its source must still have been a glacier. A tundra, with Ice Age flora and fauna, stretched across middle Europe, from Asia to the Atlantic Ocean. Such was the case during the Last Glacial Maximum, ca. 22,000–14,000 yr BP, when ice-sheets covered Scandinavia, the Baltics, Scotland and the Alps, but left the space between as open tundra. The loess or wind-blown dust over that tundra, settled in and around the Rhine Valley, contributing to its current agricultural usefulness.",When did ice-sheets cover Asia?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information about when ice-sheets covered Asia during the Last Glacial Maximum.,0.0,5ad29f7ed7d075001a429c7,4844975860674828748,train
333,5acff69e77cf76001a686668,Imperialism,"A controversial aspect of imperialism is the defense and justification of empire-building based on seemingly rational grounds. J. A. Hobson identifies this justification on general grounds as: ""It is desirable that the earth should be peopled, governed, and developed, as far as possible, by the races which can do this work best, i.e. by the races of highest 'social efficiency'"". Many others argued that imperialism is justified for several different reasons. Friedrich Ratzel believed that in order for a state to survive, imperialism was needed. Halford Mackinder felt that Great Britain needed to be one of the greatest imperialists and therefore justified imperialism. The purportedly scientific nature of ""Social Darwinism"" and a theory of races formed a supposedly rational justification for imperialism. The rhetoric of colonizers being racially superior appears to have achieved its purpose, for example throughout Latin America ""whiteness"" is still prized today and various forms of blanqueamiento (whitening) are common.",In America what is the most revered skin color?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context does not provide information on the most revered skin color in America, and it is not clear what the question is asking. The context discusses the justification of imperialism based on perceived racial superiority, but it does not address the topic of skin color or its cultural significance in America.",0.0,5acff69e77cf76001a68666,-5454206744689146522,train
334,5ad02ef677cf76001a686d6b,Imperialism,"Along with advancements in communication, Europe also continued to advance in military technology. European chemists made deadly explosives that could be used in combat, and with innovations in machinery they were able to manufacture improved firearms. By the 1880s, the machine gun had become an effective battlefield weapon. This technology gave European armies an advantage over their opponents, as armies in less-developed countries were still fighting with arrows, swords, and leather shields (e.g. the Zulus in Southern Africa during the Anglo-Zulu War of 1879).",What weapons were the Zulus using during the Anglo-Zulu War of 1880?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The text does not provide information on the weapons used by the Zulus during the Anglo-Zulu War of 1880.,0.0,5ad02ef677cf76001a686d6,2398840109791488047,train
335,5acf86ff77cf76001a6850fb,University_of_Chicago,"The university experienced its share of student unrest during the 1960s, beginning in 1962, when students occupied President George Beadle's office in a protest over the university's off-campus rental policies. After continued turmoil, a university committee in 1967 issued what became known as the Kalven Report. The report, a two-page statement of the university's policy in ""social and political action,"" declared that ""To perform its mission in the society, a university must sustain an extraordinary environment of freedom of inquiry and maintain an independence from political fashions, passions, and pressures."" The report has since been used to justify decisions such as the university's refusal to divest from South Africa in the 1980s and Darfur in the late 2000s.",In what year was the Darfur Report issued?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. The context does not provide information about the Darfur Report, and therefore, the year it was issued cannot be determined.",0.0,5acf86ff77cf76001a6850f,2789731037345634280,test
336,5ad26dbcd7d075001a4293d8,Huguenot,"The French Protestant Church of London was established by Royal Charter in 1550. It is now located at Soho Square. Huguenot refugees flocked to Shoreditch, London. They established a major weaving industry in and around Spitalfields (see Petticoat Lane and the Tenterground) in East London. In Wandsworth, their gardening skills benefited the Battersea market gardens. The Old Truman Brewery, then known as the Black Eagle Brewery, was founded in 1724. The flight of Huguenot refugees from Tours, France drew off most of the workers of its great silk mills which they had built.[citation needed] Some of these immigrants moved to Norwich, which had accommodated an earlier settlement of Walloon weavers. The French added to the existing immigrant population, then comprising about a third of the population of the city.",In what year did Huguenot refugees first settle in Norwich?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the context, Huguenot refugees first settled in Norwich in an earlier time frame than the year 1724, when the Old Truman Brewery was founded. Therefore, the answer is: Unable to answer based on given context.",0.0,5ad26dbcd7d075001a4293d,1440849852151228154,test
337,5a67e5278476ee001a58a762,Private_school,"As of 2012, quality private schools in the United States charged substantial tuition, close to $40,000 annually for day schools in New York City, and nearly $50,000 for boarding schools. However, tuition did not cover operating expenses, particularly at boarding schools. The leading schools such as the Groton School had substantial endowments running to hundreds of millions of dollars supplemented by fundraising drives. Boarding schools with a reputation for quality in the United States have a student body drawn from throughout the country, indeed the globe, and a list of applicants which far exceeds their capacity.",How many applicants does the Groton School have each year?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, the Groton School has a list of applicants that far exceeds its capacity, but unfortunately, the context does not provide the exact number of applicants the school receives each year. Therefore, I can only answer this question with: ""Unable to answer based on given context.""",0.0,5a67e5278476ee001a58a76,-183063792051386984,train
338,5acfa29c77cf76001a685669,University_of_Chicago,"Notable alumni in the field of government and politics include the founder of modern community organizing Saul Alinsky, Obama campaign advisor and top political advisor to President Bill Clinton David Axelrod, Attorney General and federal judge Robert Bork, Attorney General Ramsey Clark, Prohibition agent Eliot Ness, Supreme Court Justice John Paul Stevens, Prime Minister of Canada William Lyon Mackenzie King, 11th Prime Minister of Poland Marek Belka, Governor of the Bank of Japan Masaaki Shirakawa, the first female African-American Senator Carol Moseley Braun, United States Senator from Vermont and 2016 Democratic Presidential Candidate Bernie Sanders, and former World Bank President Paul Wolfowitz.",Who is the Governor of the Bank of Justice?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The list of notable alumni in the field of government and politics does not include a Governor of the Bank of Justice.,0.0,5acfa29c77cf76001a68566,-1361095308407062,test
339,5a1c539bb4fb5d00187145fa,"Jacksonville,_Florida","Jacksonville is the largest city by population in the U.S. state of Florida, and the largest city by area in the contiguous United States. It is the county seat of Duval County, with which the city government consolidated in 1968. Consolidation gave Jacksonville its great size and placed most of its metropolitan population within the city limits; with an estimated population of 853,382 in 2014, it is the most populous city proper in Florida and the Southeast, and the 12th most populous in the United States. Jacksonville is the principal city in the Jacksonville metropolitan area, with a population of 1,345,596 in 2010.",Which Florida city has a smallest population?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, the Florida city with the smallest population is not mentioned, so I cannot answer the question. Therefore, the answer is: Unable to answer based on given context.",0.0,5a1c539bb4fb5d00187145f,-6917487058909237306,test
340,5a7b0e2221c2de001afe9d17,"Fresno,_California","Fulton Street in Downtown Fresno was Fresno's main financial and commercial district before being converted into one of the nation's first pedestrian malls in 1964. Renamed the Fulton Mall, the area contains the densest collection of historic buildings in Fresno. While the Fulton Mall corridor has suffered a sharp decline from its heyday, the Mall includes some of the finest public art pieces in the country, including the only Pierre-Auguste Renoir piece in the world that one can walk up to and touch. Current plans call for the reopening of the Fulton Mall to automobile traffic. The public art pieces will be restored and placed near their current locations and will feature wide sidewalks (up to 28' on the east side of the street) to continue with the pedestrian friendly environment of the district.",28' is the minimum size of what?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide sufficient information to determine the minimum size of anything.,0.0,5a7b0e2221c2de001afe9d1,6561325896414288904,train
341,5ad26278d7d075001a4290b0,Huguenot,"In 1700 several hundred French Huguenots migrated from England to the colony of Virginia, where the English Crown had promised them land grants in Lower Norfolk County. When they arrived, colonial authorities offered them instead land 20 miles above the falls of the James River, at the abandoned Monacan village known as Manakin Town, now in Powhatan County. Some settlers landed in present-day Chesterfield County. On 12 May 1705, the Virginia General Assembly passed an act to naturalise the 148 Huguenots still resident at Manakintown. Of the original 390 settlers in the isolated settlement, many had died; others lived outside town on farms in the English style; and others moved to different areas. Gradually they intermarried with their English neighbors. Through the 18th and 19th centuries, descendants of the French migrated west into the Piedmont, and across the Appalachian Mountains into the West of what became Kentucky, Tennessee, Missouri, and other states. In the Manakintown area, the Huguenot Memorial Bridge across the James River and Huguenot Road were named in their honor, as were many local features, including several schools, including Huguenot High School.",In what year had Manakin Town first been abandoned?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, Manakin Town was first abandoned in the 18th century, before the arrival of the French Huguenots in 1700. Therefore, the answer to the question is: ""Unable to answer based on given context.""",0.0,5ad26278d7d075001a4290b,833874571123135305,train
342,5a1c539bb4fb5d00187145fc,"Jacksonville,_Florida","Jacksonville is the largest city by population in the U.S. state of Florida, and the largest city by area in the contiguous United States. It is the county seat of Duval County, with which the city government consolidated in 1968. Consolidation gave Jacksonville its great size and placed most of its metropolitan population within the city limits; with an estimated population of 853,382 in 2014, it is the most populous city proper in Florida and the Southeast, and the 12th most populous in the United States. Jacksonville is the principal city in the Jacksonville metropolitan area, with a population of 1,345,596 in 2010.",What year did Jacksonville consolidate with Davis County?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide information on when Jacksonville consolidated with Davis County.,0.0,5a1c539bb4fb5d00187145f,-6917487058909237306,test
343,5a638ffe68151a001a922383,Victoria_(Australia),"Historically, Victoria has been the base for the manufacturing plants of the major car brands Ford, Toyota and Holden; however, closure announcements by all three companies in the 21st century will mean that Australia will no longer be a base for the global car industry, with Toyota's statement in February 2014 outlining a closure year of 2017. Holden's announcement occurred in May 2013, followed by Ford's decision in December of the same year (Ford's Victorian plants—in Broadmeadows and Geelong—will close in October 2016).",When has Toyota said it will change its Victoria plant into a plane factory?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","Unable to answer based on given context. Toyota's statement in February 2014 did not mention anything about changing its Victoria plant into a plane factory. In fact, the statement outlined a closure year of 2017 for its Victoria manufacturing plant.",0.0,5a638ffe68151a001a92238,7607075379998224661,train
344,5ad2454cd7d075001a428a94,Huguenot,"The Catholic Church in France and many of its members opposed the Huguenots. Some Huguenot preachers and congregants were attacked as they attempted to meet for worship. The height of this persecution was the St. Bartholomew's Day massacre when 5,000 to 30,000 were killed, although there were also underlying political reasons for this as well, as some of the Huguenots were nobles trying to establish separate centers of power in southern France. Retaliating against the French Catholics, the Huguenots had their own militia.",How many French Catholics died after the Huguenots retaliated?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The passage does not provide information on the number of French Catholics who died after the Huguenots retaliated.,0.0,5ad2454cd7d075001a428a9,-4583345851186256137,test
345,5a3e42de378766001a00252a,Intergovernmental_Panel_on_Climate_Change,"These studies were widely presented as demonstrating that the current warming period is exceptional in comparison to temperatures between 1000 and 1900, and the MBH99 based graph featured in publicity. Even at the draft stage, this finding was disputed by contrarians: in May 2000 Fred Singer's Science and Environmental Policy Project held a press event on Capitol Hill, Washington, D.C., featuring comments on the graph Wibjörn Karlén and Singer argued against the graph at a United States Senate Committee on Commerce, Science and Transportation hearing on 18 July 2000. Contrarian John Lawrence Daly featured a modified version of the IPCC 1990 schematic, which he mis-identified as appearing in the IPCC 1995 report, and argued that ""Overturning its own previous view in the 1995 report, the IPCC presented the 'Hockey Stick' as the new orthodoxy with hardly an apology or explanation for the abrupt U-turn since its 1995 report"". Criticism of the MBH99 reconstruction in a review paper, which was quickly discredited in the Soon and Baliunas controversy, was picked up by the Bush administration, and a Senate speech by US Republican senator James Inhofe alleged that ""manmade global warming is the greatest hoax ever perpetrated on the American people"". The data and methodology used to produce the ""hockey stick graph"" was criticized in papers by Stephen McIntyre and Ross McKitrick, and in turn the criticisms in these papers were examined by other studies and comprehensively refuted by Wahl & Ammann 2007, which showed errors in the methods used by McIntyre and McKitrick.",On what date did John Lawrence Daly present the IPCC 1995 report?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The context does not provide any information about John Lawrence Daly presenting the IPCC 1995 report.,0.0,5a3e42de378766001a00252,-5619262910592193693,train
346,5a8349a2e60761001a2eb50d,Ctenophora,"Ctenophora (/tᵻˈnɒfərə/; singular ctenophore, /ˈtɛnəfɔːr/ or /ˈtiːnəfɔːr/; from the Greek κτείς kteis 'comb' and φέρω pherō 'carry'; commonly known as comb jellies) is a phylum of animals that live in marine waters worldwide. Their most distinctive feature is the ‘combs’ – groups of cilia which they use for swimming – they are the largest animals that swim by means of cilia. Adults of various species range from a few millimeters to 1.5 m (4 ft 11 in) in size. Like cnidarians, their bodies consist of a mass of jelly, with one layer of cells on the outside and another lining the internal cavity. In ctenophores, these layers are two cells deep, while those in cnidarians are only one cell deep. Some authors combined ctenophores and cnidarians in one phylum, Coelenterata, as both groups rely on water flow through the body cavity for both digestion and respiration. Increasing awareness of the differences persuaded more recent authors to classify them as separate phyla.",How many types of cnidarians have been discovered  worldwide?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. """,Unable to answer based on given context. The passage does not provide information on the number of types of cnidarians that have been discovered worldwide.,0.0,5a8349a2e60761001a2eb50,7992597403894540223,test
347,5a81f0f031013a001a334fa9,Harvard_University,"The University is organized into eleven separate academic units—ten faculties and the Radcliffe Institute for Advanced Study—with campuses throughout the Boston metropolitan area: its 209-acre (85 ha) main campus is centered on Harvard Yard in Cambridge, approximately 3 miles (5 km) northwest of Boston; the business school and athletics facilities, including Harvard Stadium, are located across the Charles River in the Allston neighborhood of Boston and the medical, dental, and public health schools are in the Longwood Medical Area. Harvard's $37.6 billion financial endowment is the largest of any academic institution.",How large is the Allston neighborhood in Boston?,[],"Given the context, answer the question in a single brief but complete sentence. Note that your answer should be strictly based on the given context.In case the context does not contain the necessary information to answer the question, please reply with: ""Unable to answer based on given context. ""","According to the given context, the Allston neighborhood in Boston is not explicitly mentioned, so I cannot provide an answer to the question. Therefore, I must reply with: ""Unable to answer based on given context.""",0.0,5a81f0f031013a001a334fa,-1775605052293698395,train
